ID,wl,U,V,Sal,Temp,TRACE_1
871,-20.0,0,0,20,18,0
872,-20.0,0,0,20,18,0
873,-20.0,0,0,20,18,0
874,-20.0,0,0,20,18,0
875,-20.0,0,0,20,18,0
876,0.81,0,0,20,18,0
877,0.81,0,0,20,18,0
878,-20.0,0,0,20,18,0
879,-20.0,0,0,20,18,0
880,-20.0,0,0,20,18,0
881,0.81,0,0,20,18,0
882,0.81,0,0,20,18,0
883,0.81,0,0,20,18,0
884,-20.0,0,0,20,18,0
885,-20.0,0,0,20,18,0
886,-20.0,0,0,20,18,0
887,-20.0,0,0,20,18,0
888,-20.0,0,0,20,18,0
889,-20.0,0,0,20,18,0
890,-20.0,0,0,20,18,0
891,-20.0,0,0,20,18,0
892,-20.0,0,0,20,18,0
893,-20.0,0,0,20,18,0
894,-20.0,0,0,20,18,0
895,0.81,0,0,20,18,0
896,0.81,0,0,20,18,0
897,0.81,0,0,20,18,0
898,-20.0,0,0,20,18,0
899,-20.0,0,0,20,18,0
900,-20.0,0,0,20,18,0
901,0.81,0,0,20,18,0
902,0.81,0,0,20,18,0
903,-20.0,0,0,20,18,0
904,-20.0,0,0,20,18,0
905,-20.0,0,0,20,18,0
906,-20.0,0,0,20,18,0
907,-20.0,0,0,20,18,0
908,-20.0,0,0,20,18,0
909,-20.0,0,0,20,18,0
910,-20.0,0,0,20,18,0
911,-20.0,0,0,20,18,0
912,-20.0,0,0,20,18,0
913,-20.0,0,0,20,18,0
914,-20.0,0,0,20,18,0
915,-20.0,0,0,20,18,0
916,-20.0,0,0,20,18,0
917,0.81,0,0,20,18,0
918,-20.0,0,0,20,18,0
919,-20.0,0,0,20,18,0
920,0.81,0,0,20,18,0
921,0.81,0,0,20,18,0
922,0.81,0,0,20,18,0
923,-20.0,0,0,20,18,0
924,-20.0,0,0,20,18,0
925,-20.0,0,0,20,18,0
926,0.81,0,0,20,18,0
927,-20.0,0,0,20,18,0
928,-20.0,0,0,20,18,0
929,-20.0,0,0,20,18,0
930,-20.0,0,0,20,18,0
931,-20.0,0,0,20,18,0
932,-20.0,0,0,20,18,0
933,-20.0,0,0,20,18,0
934,-20.0,0,0,20,18,0
935,-20.0,0,0,20,18,0
936,-20.0,0,0,20,18,0
937,-20.0,0,0,20,18,0
938,-20.0,0,0,20,18,0
939,-20.0,0,0,20,18,0
940,-20.0,0,0,20,18,0
941,-20.0,0,0,20,18,0
942,-20.0,0,0,20,18,0
943,-20.0,0,0,20,18,0
944,-20.0,0,0,20,18,0
945,-20.0,0,0,20,18,0
946,-20.0,0,0,20,18,0
947,0.81,0,0,20,18,0
948,0.81,0,0,20,18,0
949,-20.0,0,0,20,18,0
950,-20.0,0,0,20,18,0
951,-20.0,0,0,20,18,0
952,0.81,0,0,20,18,0
953,0.81,0,0,20,18,0
954,0.81,0,0,20,18,0
955,-20.0,0,0,20,18,0
956,-20.0,0,0,20,18,0
957,-20.0,0,0,20,18,0
958,-20.0,0,0,20,18,0
959,-20.0,0,0,20,18,0
960,-20.0,0,0,20,18,0
961,-20.0,0,0,20,18,0
962,-20.0,0,0,20,18,0
963,-20.0,0,0,20,18,0
964,-20.0,0,0,20,18,0
965,-20.0,0,0,20,18,0
966,-20.0,0,0,20,18,0
967,-20.0,0,0,20,18,0
968,-20.0,0,0,20,18,0
969,-20.0,0,0,20,18,0
970,-20.0,0,0,20,18,0
971,-20.0,0,0,20,18,0
972,-20.0,0,0,20,18,0
973,-20.0,0,0,20,18,0
974,-20.0,0,0,20,18,0
975,-20.0,0,0,20,18,0
976,-20.0,0,0,20,18,0
977,-20.0,0,0,20,18,0
978,-20.0,0,0,20,18,0
979,-20.0,0,0,20,18,0
980,-20.0,0,0,20,18,0
981,-20.0,0,0,20,18,0
982,0.81,0,0,20,18,0
983,0.81,0,0,20,18,0
984,0.81,0,0,20,18,0
985,-20.0,0,0,20,18,0
986,-20.0,0,0,20,18,0
987,-20.0,0,0,20,18,0
988,0.81,0,0,20,18,0
989,0.81,0,0,20,18,0
990,-20.0,0,0,20,18,0
991,-20.0,0,0,20,18,0
992,-20.0,0,0,20,18,0
993,-20.0,0,0,20,18,0
994,-20.0,0,0,20,18,0
995,-20.0,0,0,20,18,0
996,-20.0,0,0,20,18,0
997,-20.0,0,0,20,18,0
998,-20.0,0,0,20,18,0
999,-20.0,0,0,20,18,0
1000,-20.0,0,0,20,18,0
1001,-20.0,0,0,20,18,0
1002,-20.0,0,0,20,18,0
1003,-20.0,0,0,20,18,0
1004,-20.0,0,0,20,18,0
1005,-20.0,0,0,20,18,0
1006,-20.0,0,0,20,18,0
1007,-20.0,0,0,20,18,0
1008,-20.0,0,0,20,18,0
1009,-20.0,0,0,20,18,0
1010,-20.0,0,0,20,18,0
1011,-20.0,0,0,20,18,0
1012,-20.0,0,0,20,18,0
1013,-20.0,0,0,20,18,0
1014,-20.0,0,0,20,18,0
1015,0.81,0,0,20,18,0
1016,0.81,0,0,20,18,0
1017,0.81,0,0,20,18,0
1018,0.81,0,0,20,18,0
1019,-20.0,0,0,20,18,0
1020,-20.0,0,0,20,18,0
1021,-20.0,0,0,20,18,0
1022,-20.0,0,0,20,18,0
1023,-20.0,0,0,20,18,0
1024,0.81,0,0,20,18,0
1025,-20.0,0,0,20,18,0
1026,-20.0,0,0,20,18,0
1027,-20.0,0,0,20,18,0
1028,-20.0,0,0,20,18,0
1029,-20.0,0,0,20,18,0
1030,-20.0,0,0,20,18,0
1031,-20.0,0,0,20,18,0
1032,-20.0,0,0,20,18,0
1033,-20.0,0,0,20,18,0
1034,-20.0,0,0,20,18,0
1035,-20.0,0,0,20,18,0
1036,-20.0,0,0,20,18,0
1037,-20.0,0,0,20,18,0
1038,-20.0,0,0,20,18,0
1039,-20.0,0,0,20,18,0
1040,-20.0,0,0,20,18,0
1041,-20.0,0,0,20,18,0
1042,-20.0,0,0,20,18,0
1043,-20.0,0,0,20,18,0
1044,-20.0,0,0,20,18,0
1045,-20.0,0,0,20,18,0
1046,-20.0,0,0,20,18,0
1047,-20.0,0,0,20,18,0
1048,-20.0,0,0,20,18,0
1049,0.81,0,0,20,18,0
1050,0.81,0,0,20,18,0
1051,0.81,0,0,20,18,0
1052,0.81,0,0,20,18,0
1053,0.81,0,0,20,18,0
1054,-20.0,0,0,20,18,0
1055,0.81,0,0,20,18,0
1056,0.81,0,0,20,18,0
1057,-20.0,0,0,20,18,0
1058,-20.0,0,0,20,18,0
1059,-20.0,0,0,20,18,0
1060,-20.0,0,0,20,18,0
1061,-20.0,0,0,20,18,0
1062,-20.0,0,0,20,18,0
1063,-20.0,0,0,20,18,0
1064,0.81,0,0,20,18,0
1065,0.81,0,0,20,18,0
1066,-20.0,0,0,20,18,0
1067,-20.0,0,0,20,18,0
1068,-20.0,0,0,20,18,0
1069,-20.0,0,0,20,18,0
1070,-20.0,0,0,20,18,0
1071,-20.0,0,0,20,18,0
1072,-20.0,0,0,20,18,0
1073,-20.0,0,0,20,18,0
1074,-20.0,0,0,20,18,0
1075,-20.0,0,0,20,18,0
1076,-20.0,0,0,20,18,0
1077,-20.0,0,0,20,18,0
1078,-20.0,0,0,20,18,0
1079,-20.0,0,0,20,18,0
1080,-20.0,0,0,20,18,0
1081,-20.0,0,0,20,18,0
1082,-20.0,0,0,20,18,0
1083,-20.0,0,0,20,18,0
1084,-20.0,0,0,20,18,0
1085,0.81,0,0,20,18,0
1086,0.81,0,0,20,18,0
1087,0.81,0,0,20,18,0
1088,0.81,0,0,20,18,0
1089,-20.0,0,0,20,18,0
1090,0.81,0,0,20,18,0
1091,0.81,0,0,20,18,0
1092,0.81,0,0,20,18,0
1093,-20.0,0,0,20,18,0
1094,-20.0,0,0,20,18,0
1095,0.81,0,0,20,18,0
1096,0.81,0,0,20,18,0
1097,-20.0,0,0,20,18,0
1098,0.81,0,0,20,18,0
1099,0.81,0,0,20,18,0
1100,0.81,0,0,20,18,0
1101,-20.0,0,0,20,18,0
1102,-20.0,0,0,20,18,0
1103,-20.0,0,0,20,18,0
1104,-20.0,0,0,20,18,0
1105,-20.0,0,0,20,18,0
1106,-20.0,0,0,20,18,0
1107,-20.0,0,0,20,18,0
1108,-20.0,0,0,20,18,0
1109,-20.0,0,0,20,18,0
1110,-20.0,0,0,20,18,0
1111,-20.0,0,0,20,18,0
1112,-20.0,0,0,20,18,0
1113,-20.0,0,0,20,18,0
1114,-20.0,0,0,20,18,0
1115,-20.0,0,0,20,18,0
1116,-20.0,0,0,20,18,0
1117,-20.0,0,0,20,18,0
1118,0.81,0,0,20,18,0
1119,0.81,0,0,20,18,0
1120,0.81,0,0,20,18,0
1121,-20.0,0,0,20,18,0
1122,-20.0,0,0,20,18,0
1123,0.81,0,0,20,18,0
1124,0.81,0,0,20,18,0
1125,0.81,0,0,20,18,0
1126,0.81,0,0,20,18,0
1127,0.81,0,0,20,18,0
1128,0.81,0,0,20,18,0
1129,0.81,0,0,20,18,0
1130,0.81,0,0,20,18,0
1131,0.81,0,0,20,18,0
1132,0.81,0,0,20,18,0
1133,-20.0,0,0,20,18,0
1134,0.81,0,0,20,18,0
1135,-20.0,0,0,20,18,0
1136,-20.0,0,0,20,18,0
1137,-20.0,0,0,20,18,0
1138,-20.0,0,0,20,18,0
1139,-20.0,0,0,20,18,0
1140,-20.0,0,0,20,18,0
1141,-20.0,0,0,20,18,0
1142,-20.0,0,0,20,18,0
1143,-20.0,0,0,20,18,0
1144,-20.0,0,0,20,18,0
1145,-20.0,0,0,20,18,0
1146,-20.0,0,0,20,18,0
1147,-20.0,0,0,20,18,0
1148,-20.0,0,0,20,18,0
1149,-20.0,0,0,20,18,0
1150,-20.0,0,0,20,18,0
1151,-20.0,0,0,20,18,0
1152,0.81,0,0,20,18,0
1153,0.81,0,0,20,18,0
1154,-20.0,0,0,20,18,0
1155,-20.0,0,0,20,18,0
1156,0.81,0,0,20,18,0
1157,0.81,0,0,20,18,0
1158,0.81,0,0,20,18,0
1159,0.81,0,0,20,18,0
1160,0.81,0,0,20,18,0
1161,0.81,0,0,20,18,0
1162,0.81,0,0,20,18,0
1163,0.81,0,0,20,18,0
1164,0.81,0,0,20,18,0
1165,0.81,0,0,20,18,0
1166,0.81,0,0,20,18,0
1167,0.81,0,0,20,18,0
1168,0.81,0,0,20,18,0
1169,-20.0,0,0,20,18,0
1170,0.81,0,0,20,18,0
1171,-20.0,0,0,20,18,0
1172,-20.0,0,0,20,18,0
1173,-20.0,0,0,20,18,0
1174,-20.0,0,0,20,18,0
1175,-20.0,0,0,20,18,0
1176,-20.0,0,0,20,18,0
1177,-20.0,0,0,20,18,0
1178,-20.0,0,0,20,18,0
1179,-20.0,0,0,20,18,0
1180,-20.0,0,0,20,18,0
1181,-20.0,0,0,20,18,0
1182,-20.0,0,0,20,18,0
1183,-20.0,0,0,20,18,0
1184,-20.0,0,0,20,18,0
1185,-20.0,0,0,20,18,0
1186,-20.0,0,0,20,18,0
1187,0.81,0,0,20,18,0
1188,-20.0,0,0,20,18,0
1189,-20.0,0,0,20,18,0
1190,-20.0,0,0,20,18,0
1191,-20.0,0,0,20,18,0
1192,0.81,0,0,20,18,0
1193,0.81,0,0,20,18,0
1194,0.81,0,0,20,18,0
1195,0.81,0,0,20,18,0
1196,0.81,0,0,20,18,0
1197,0.81,0,0,20,18,0
1198,0.81,0,0,20,18,0
1199,0.81,0,0,20,18,0
1200,0.81,0,0,20,18,0
1201,0.81,0,0,20,18,0
1202,0.81,0,0,20,18,0
1203,0.81,0,0,20,18,0
1204,0.81,0,0,20,18,0
1205,0.81,0,0,20,18,0
1206,0.81,0,0,20,18,0
1207,-20.0,0,0,20,18,0
1208,-20.0,0,0,20,18,0
1209,0.81,0,0,20,18,0
1210,-20.0,0,0,20,18,0
1211,-20.0,0,0,20,18,0
1212,-20.0,0,0,20,18,0
1213,-20.0,0,0,20,18,0
1214,-20.0,0,0,20,18,0
1215,-20.0,0,0,20,18,0
1216,-20.0,0,0,20,18,0
1217,-20.0,0,0,20,18,0
1218,-20.0,0,0,20,18,0
1219,-20.0,0,0,20,18,0
1220,-20.0,0,0,20,18,0
1221,-20.0,0,0,20,18,0
1222,-20.0,0,0,20,18,0
1223,-20.0,0,0,20,18,0
1224,-20.0,0,0,20,18,0
1225,-20.0,0,0,20,18,0
1226,-20.0,0,0,20,18,0
1227,-20.0,0,0,20,18,0
1228,-20.0,0,0,20,18,0
1229,-20.0,0,0,20,18,0
1230,-20.0,0,0,20,18,0
1231,-20.0,0,0,20,18,0
1232,-20.0,0,0,20,18,0
1233,-20.0,0,0,20,18,0
1234,-20.0,0,0,20,18,0
1235,0.81,0,0,20,18,0
1236,0.81,0,0,20,18,0
1237,0.81,0,0,20,18,0
1238,0.81,0,0,20,18,0
1239,0.81,0,0,20,18,0
1240,-20.0,0,0,20,18,0
1241,-20.0,0,0,20,18,0
1242,-20.0,0,0,20,18,0
1243,-20.0,0,0,20,18,0
1244,0.81,0,0,20,18,0
1245,0.81,0,0,20,18,0
1246,0.81,0,0,20,18,0
1247,0.81,0,0,20,18,0
1248,0.81,0,0,20,18,0
1249,-20.0,0,0,20,18,0
1250,0.81,0,0,20,18,0
1251,-20.0,0,0,20,18,0
1252,0.81,0,0,20,18,0
1253,-20.0,0,0,20,18,0
1254,-20.0,0,0,20,18,0
1255,-20.0,0,0,20,18,0
1256,-20.0,0,0,20,18,0
1257,-20.0,0,0,20,18,0
1258,-20.0,0,0,20,18,0
1259,-20.0,0,0,20,18,0
1260,-20.0,0,0,20,18,0
1261,-20.0,0,0,20,18,0
1262,-20.0,0,0,20,18,0
1263,-20.0,0,0,20,18,0
1264,-20.0,0,0,20,18,0
1265,-20.0,0,0,20,18,0
1266,-20.0,0,0,20,18,0
1267,-20.0,0,0,20,18,0
1268,-20.0,0,0,20,18,0
1269,-20.0,0,0,20,18,0
1270,-20.0,0,0,20,18,0
1271,-20.0,0,0,20,18,0
1272,-20.0,0,0,20,18,0
1273,-20.0,0,0,20,18,0
1274,-20.0,0,0,20,18,0
1275,-20.0,0,0,20,18,0
1276,-20.0,0,0,20,18,0
1277,-20.0,0,0,20,18,0
1278,-20.0,0,0,20,18,0
1279,-20.0,0,0,20,18,0
1280,0.81,0,0,20,18,0
1281,0.81,0,0,20,18,0
1282,-20.0,0,0,20,18,0
1283,-20.0,0,0,20,18,0
1284,0.81,0,0,20,18,0
1285,-20.0,0,0,20,18,0
1286,-20.0,0,0,20,18,0
1287,-20.0,0,0,20,18,0
1288,-20.0,0,0,20,18,0
1289,-20.0,0,0,20,18,0
1290,-20.0,0,0,20,18,0
1291,-20.0,0,0,20,18,0
1292,0.81,0,0,20,18,0
1293,0.81,0,0,20,18,0
1294,0.81,0,0,20,18,0
1295,0.81,0,0,20,18,0
1296,0.81,0,0,20,18,0
1297,0.81,0,0,20,18,0
1298,-20.0,0,0,20,18,0
1299,0.81,0,0,20,18,0
1300,0.81,0,0,20,18,0
1301,-20.0,0,0,20,18,0
1302,-20.0,0,0,20,18,0
1303,-20.0,0,0,20,18,0
1304,-20.0,0,0,20,18,0
1305,-20.0,0,0,20,18,0
1306,-20.0,0,0,20,18,0
1307,-20.0,0,0,20,18,0
1308,-20.0,0,0,20,18,0
1309,-20.0,0,0,20,18,0
1310,-20.0,0,0,20,18,0
1311,-20.0,0,0,20,18,0
1312,-20.0,0,0,20,18,0
1313,-20.0,0,0,20,18,0
1314,-20.0,0,0,20,18,0
1315,-20.0,0,0,20,18,0
1316,-20.0,0,0,20,18,0
1317,-20.0,0,0,20,18,0
1318,-20.0,0,0,20,18,0
1319,-20.0,0,0,20,18,0
1320,-20.0,0,0,20,18,0
1321,-20.0,0,0,20,18,0
1322,-20.0,0,0,20,18,0
1323,-20.0,0,0,20,18,0
1324,-20.0,0,0,20,18,0
1325,-20.0,0,0,20,18,0
1326,-20.0,0,0,20,18,0
1327,-20.0,0,0,20,18,0
1328,-20.0,0,0,20,18,0
1329,-20.0,0,0,20,18,0
1330,-20.0,0,0,20,18,0
1331,-20.0,0,0,20,18,0
1332,-20.0,0,0,20,18,0
1333,-20.0,0,0,20,18,0
1334,-20.0,0,0,20,18,0
1335,-20.0,0,0,20,18,0
1336,0.81,0,0,20,18,0
1337,-20.0,0,0,20,18,0
1338,0.81,0,0,20,18,0
1339,0.81,0,0,20,18,0
1340,0.81,0,0,20,18,0
1341,0.81,0,0,20,18,0
1342,-20.0,0,0,20,18,0
1343,0.81,0,0,20,18,0
1344,-20.0,0,0,20,18,0
1345,-20.0,0,0,20,18,0
1346,0.81,0,0,20,18,0
1347,0.81,0,0,20,18,0
1348,-20.0,0,0,20,18,0
1349,-20.0,0,0,20,18,0
1350,-20.0,0,0,20,18,0
1351,-20.0,0,0,20,18,0
1352,-20.0,0,0,20,18,0
1353,-20.0,0,0,20,18,0
1354,-20.0,0,0,20,18,0
1355,-20.0,0,0,20,18,0
1356,-20.0,0,0,20,18,0
1357,-20.0,0,0,20,18,0
1358,-20.0,0,0,20,18,0
1359,-20.0,0,0,20,18,0
1360,-20.0,0,0,20,18,0
1361,-20.0,0,0,20,18,0
1362,-20.0,0,0,20,18,0
1363,-20.0,0,0,20,18,0
1364,-20.0,0,0,20,18,0
1365,-20.0,0,0,20,18,0
1366,-20.0,0,0,20,18,0
1367,-20.0,0,0,20,18,0
1368,-20.0,0,0,20,18,0
1369,-20.0,0,0,20,18,0
1370,-20.0,0,0,20,18,0
1371,-20.0,0,0,20,18,0
1372,-20.0,0,0,20,18,0
1373,-20.0,0,0,20,18,0
1374,-20.0,0,0,20,18,0
1375,-20.0,0,0,20,18,0
1376,-20.0,0,0,20,18,0
1377,-20.0,0,0,20,18,0
1378,-20.0,0,0,20,18,0
1379,-20.0,0,0,20,18,0
1380,-20.0,0,0,20,18,0
1381,-20.0,0,0,20,18,0
1382,-20.0,0,0,20,18,0
1383,-20.0,0,0,20,18,0
1384,0.81,0,0,20,18,0
1385,-20.0,0,0,20,18,0
1386,0.81,0,0,20,18,0
1387,-20.0,0,0,20,18,0
1388,0.81,0,0,20,18,0
1389,0.81,0,0,20,18,0
1390,-20.0,0,0,20,18,0
1391,-20.0,0,0,20,18,0
1392,-20.0,0,0,20,18,0
1393,0.81,0,0,20,18,0
1394,0.81,0,0,20,18,0
1395,-20.0,0,0,20,18,0
1396,-20.0,0,0,20,18,0
1397,-20.0,0,0,20,18,0
1398,-20.0,0,0,20,18,0
1399,-20.0,0,0,20,18,0
1400,-20.0,0,0,20,18,0
1401,-20.0,0,0,20,18,0
1402,-20.0,0,0,20,18,0
1403,-20.0,0,0,20,18,0
1404,-20.0,0,0,20,18,0
1405,-20.0,0,0,20,18,0
1406,-20.0,0,0,20,18,0
1407,-20.0,0,0,20,18,0
1408,-20.0,0,0,20,18,0
1409,-20.0,0,0,20,18,0
1410,-20.0,0,0,20,18,0
1411,-20.0,0,0,20,18,0
1412,-20.0,0,0,20,18,0
1413,-20.0,0,0,20,18,0
1414,-20.0,0,0,20,18,0
1415,-20.0,0,0,20,18,0
1416,-20.0,0,0,20,18,0
1417,-20.0,0,0,20,18,0
1418,-20.0,0,0,20,18,0
1419,-20.0,0,0,20,18,0
1420,-20.0,0,0,20,18,0
1421,-20.0,0,0,20,18,0
1422,-20.0,0,0,20,18,0
1423,-20.0,0,0,20,18,0
1424,-20.0,0,0,20,18,0
1425,-20.0,0,0,20,18,0
1426,-20.0,0,0,20,18,0
1427,-20.0,0,0,20,18,0
1428,0.81,0,0,20,18,0
1429,0.81,0,0,20,18,0
1430,0.81,0,0,20,18,0
1431,0.81,0,0,20,18,0
1432,-20.0,0,0,20,18,0
1433,-20.0,0,0,20,18,0
1434,0.81,0,0,20,18,0
1435,-20.0,0,0,20,18,0
1436,0.81,0,0,20,18,0
1437,-20.0,0,0,20,18,0
1438,-20.0,0,0,20,18,0
1439,-20.0,0,0,20,18,0
1440,-20.0,0,0,20,18,0
1441,-20.0,0,0,20,18,0
1442,-20.0,0,0,20,18,0
1443,-20.0,0,0,20,18,0
1444,-20.0,0,0,20,18,0
1445,-20.0,0,0,20,18,0
1446,-20.0,0,0,20,18,0
1447,-20.0,0,0,20,18,0
1448,-20.0,0,0,20,18,0
1449,-20.0,0,0,20,18,0
1450,-20.0,0,0,20,18,0
1451,-20.0,0,0,20,18,0
1452,-20.0,0,0,20,18,0
1453,-20.0,0,0,20,18,0
1454,-20.0,0,0,20,18,0
1455,-20.0,0,0,20,18,0
1456,-20.0,0,0,20,18,0
1457,-20.0,0,0,20,18,0
1458,-20.0,0,0,20,18,0
1459,-20.0,0,0,20,18,0
1460,-20.0,0,0,20,18,0
1461,-20.0,0,0,20,18,0
1462,-20.0,0,0,20,18,0
1463,-20.0,0,0,20,18,0
1464,-20.0,0,0,20,18,0
1465,-20.0,0,0,20,18,0
1466,-20.0,0,0,20,18,0
1467,-20.0,0,0,20,18,0
1468,-20.0,0,0,20,18,0
1469,-20.0,0,0,20,18,0
1470,-20.0,0,0,20,18,0
1471,-20.0,0,0,20,18,0
1472,-20.0,0,0,20,18,0
1473,-20.0,0,0,20,18,0
1474,-20.0,0,0,20,18,0
1475,0.81,0,0,20,18,0
1476,0.81,0,0,20,18,0
1477,0.81,0,0,20,18,0
1478,0.81,0,0,20,18,0
1479,-20.0,0,0,20,18,0
1480,-20.0,0,0,20,18,0
1481,0.81,0,0,20,18,0
1482,0.81,0,0,20,18,0
1483,-20.0,0,0,20,18,0
1484,-20.0,0,0,20,18,0
1485,-20.0,0,0,20,18,0
1486,-20.0,0,0,20,18,0
1487,0.81,0,0,20,18,0
1488,-20.0,0,0,20,18,0
1489,-20.0,0,0,20,18,0
1490,-20.0,0,0,20,18,0
1491,-20.0,0,0,20,18,0
1492,-20.0,0,0,20,18,0
1493,-20.0,0,0,20,18,0
1494,-20.0,0,0,20,18,0
1495,-20.0,0,0,20,18,0
1496,-20.0,0,0,20,18,0
1497,-20.0,0,0,20,18,0
1498,-20.0,0,0,20,18,0
1499,-20.0,0,0,20,18,0
1500,-20.0,0,0,20,18,0
1501,-20.0,0,0,20,18,0
1502,-20.0,0,0,20,18,0
1503,-20.0,0,0,20,18,0
1504,-20.0,0,0,20,18,0
1505,-20.0,0,0,20,18,0
1506,-20.0,0,0,20,18,0
1507,-20.0,0,0,20,18,0
1508,-20.0,0,0,20,18,0
1509,-20.0,0,0,20,18,0
1510,-20.0,0,0,20,18,0
1511,-20.0,0,0,20,18,0
1512,-20.0,0,0,20,18,0
1513,-20.0,0,0,20,18,0
1514,-20.0,0,0,20,18,0
1515,-20.0,0,0,20,18,0
1516,-20.0,0,0,20,18,0
1517,-20.0,0,0,20,18,0
1518,-20.0,0,0,20,18,0
1519,-20.0,0,0,20,18,0
1520,-20.0,0,0,20,18,0
1521,-20.0,0,0,20,18,0
1522,-20.0,0,0,20,18,0
1523,-20.0,0,0,20,18,0
1524,-20.0,0,0,20,18,0
1525,-20.0,0,0,20,18,0
1526,-20.0,0,0,20,18,0
1527,-20.0,0,0,20,18,0
1528,0.81,0,0,20,18,0
1529,0.81,0,0,20,18,0
1530,0.81,0,0,20,18,0
1531,0.81,0,0,20,18,0
1532,0.81,0,0,20,18,0
1533,0.81,0,0,20,18,0
1534,0.81,0,0,20,18,0
1535,-20.0,0,0,20,18,0
1536,-20.0,0,0,20,18,0
1537,0.81,0,0,20,18,0
1538,-20.0,0,0,20,18,0
1539,-20.0,0,0,20,18,0
1540,-20.0,0,0,20,18,0
1541,0.81,0,0,20,18,0
1542,0.81,0,0,20,18,0
1543,-20.0,0,0,20,18,0
1544,-20.0,0,0,20,18,0
1545,-20.0,0,0,20,18,0
1546,-20.0,0,0,20,18,0
1547,-20.0,0,0,20,18,0
1548,-20.0,0,0,20,18,0
1549,-20.0,0,0,20,18,0
1550,-20.0,0,0,20,18,0
1551,-20.0,0,0,20,18,0
1552,-20.0,0,0,20,18,0
1553,-20.0,0,0,20,18,0
1554,-20.0,0,0,20,18,0
1555,-20.0,0,0,20,18,0
1556,-20.0,0,0,20,18,0
1557,-20.0,0,0,20,18,0
1558,-20.0,0,0,20,18,0
1559,-20.0,0,0,20,18,0
1560,-20.0,0,0,20,18,0
1561,-20.0,0,0,20,18,0
1562,-20.0,0,0,20,18,0
1563,-20.0,0,0,20,18,0
1564,-20.0,0,0,20,18,0
1565,-20.0,0,0,20,18,0
1566,-20.0,0,0,20,18,0
1567,-20.0,0,0,20,18,0
1568,-20.0,0,0,20,18,0
1569,-20.0,0,0,20,18,0
1570,-20.0,0,0,20,18,0
1571,0.81,0,0,20,18,0
1572,0.81,0,0,20,18,0
1573,0.81,0,0,20,18,0
1574,0.81,0,0,20,18,0
1575,0.81,0,0,20,18,0
1576,0.81,0,0,20,18,0
1577,0.81,0,0,20,18,0
1578,0.81,0,0,20,18,0
1579,-20.0,0,0,20,18,0
1580,-20.0,0,0,20,18,0
1581,-20.0,0,0,20,18,0
1582,0.81,0,0,20,18,0
1583,-20.0,0,0,20,18,0
1584,-20.0,0,0,20,18,0
1585,-20.0,0,0,20,18,0
1586,0.81,0,0,20,18,0
1587,0.81,0,0,20,18,0
1588,0.81,0,0,20,18,0
1589,-20.0,0,0,20,18,0
1590,-20.0,0,0,20,18,0
1591,-20.0,0,0,20,18,0
1592,-20.0,0,0,20,18,0
1593,-20.0,0,0,20,18,0
1594,-20.0,0,0,20,18,0
1595,-20.0,0,0,20,18,0
1596,-20.0,0,0,20,18,0
1597,-20.0,0,0,20,18,0
1598,-20.0,0,0,20,18,0
1599,-20.0,0,0,20,18,0
1600,-20.0,0,0,20,18,0
1601,-20.0,0,0,20,18,0
1602,-20.0,0,0,20,18,0
1603,-20.0,0,0,20,18,0
1604,-20.0,0,0,20,18,0
1605,-20.0,0,0,20,18,0
1606,-20.0,0,0,20,18,0
1607,-20.0,0,0,20,18,0
1608,-20.0,0,0,20,18,0
1609,-20.0,0,0,20,18,0
1610,-20.0,0,0,20,18,0
1611,-20.0,0,0,20,18,0
1612,-20.0,0,0,20,18,0
1613,-20.0,0,0,20,18,0
1614,-20.0,0,0,20,18,0
1615,-20.0,0,0,20,18,0
1616,-20.0,0,0,20,18,0
1617,-20.0,0,0,20,18,0
1618,-20.0,0,0,20,18,0
1619,0.81,0,0,20,18,0
1620,0.81,0,0,20,18,0
1621,0.81,0,0,20,18,0
1622,0.81,0,0,20,18,0
1623,0.81,0,0,20,18,0
1624,0.81,0,0,20,18,0
1625,0.81,0,0,20,18,0
1626,0.81,0,0,20,18,0
1627,-20.0,0,0,20,18,0
1628,0.81,0,0,20,18,0
1629,-20.0,0,0,20,18,0
1630,0.81,0,0,20,18,0
1631,0.81,0,0,20,18,0
1632,0.81,0,0,20,18,0
1633,-20.0,0,0,20,18,0
1634,0.81,0,0,20,18,0
1635,0.81,0,0,20,18,0
1636,0.81,0,0,20,18,0
1637,0.81,0,0,20,18,0
1638,-20.0,0,0,20,18,0
1639,-20.0,0,0,20,18,0
1640,-20.0,0,0,20,18,0
1641,-20.0,0,0,20,18,0
1642,-20.0,0,0,20,18,0
1643,0.81,0,0,20,18,0
1644,-20.0,0,0,20,18,0
1645,-20.0,0,0,20,18,0
1646,-20.0,0,0,20,18,0
1647,-20.0,0,0,20,18,0
1648,-20.0,0,0,20,18,0
1649,-20.0,0,0,20,18,0
1650,-20.0,0,0,20,18,0
1651,-20.0,0,0,20,18,0
1652,-20.0,0,0,20,18,0
1653,-20.0,0,0,20,18,0
1654,-20.0,0,0,20,18,0
1655,-20.0,0,0,20,18,0
1656,-20.0,0,0,20,18,0
1657,-20.0,0,0,20,18,0
1658,-20.0,0,0,20,18,0
1659,-20.0,0,0,20,18,0
1660,-20.0,0,0,20,18,0
1661,-20.0,0,0,20,18,0
1662,-20.0,0,0,20,18,0
1663,-20.0,0,0,20,18,0
